match_id,blue_win,blueChampionKill,blueFirstBlood,blueTowerKill,blueInhibitorKill,blueBaronKill,blueRiftHeraldKill,blueTotalGold,blueMinionsKilled,blueJungleMinionsKilled,blueAvgPlayerLevel,redChampionKill,redFirstBlood,redTowerKill,redInhibitorKill,redBaronKill,redRiftHeraldKill,redTotalGold,redMinionsKilled,redJungleMinionsKilled,redAvgPlayerLevel,blueDragonKill,blueDragonHextechKill,blueDragonChemtechKill,blueDragonFireKill,blueDragonAirKill,blueDragonEarthKill,blueDragonWaterKill,blueDragonElderKill,blueVoidgrubKill,blueAtakhanKill,redDragonKill,redDragonHextechKill,redDragonChemtechKill,redDragonFireKill,redDragonAirKill,redDragonEarthKill,redDragonWaterKill,redDragonElderKill,redVoidgrubKill,redAtakhanKill,redDragonChemtech_DragonKill,redDragonEarth_DragonKill,blueDragonHextech_DragonKill,redDragonHextech_DragonKill,blue1_championId,blue1_position,blue2_championId,blue2_position,blue3_championId,blue3_position,blue4_championId,blue4_position,blue5_championId,blue5_position,red1_championId,red1_position,red2_championId,red2_position,red3_championId,red3_position,red4_championId,red4_position,red5_championId,red5_position,redDragonWater_DragonKill,blueDragonFire_DragonKill,blueDragonChemtech_DragonKill,redDragonAir_DragonKill,blueDragonWater_DragonKill,redDragonFire_DragonKill,blueDragonEarth_DragonKill,blueDragonAir_DragonKill,redDragonElder_DragonKill,blueDragonElder_DragonKill,blueTeamChampions,redTeamChampions
KR_7633035890,FALSE,20,TRUE,1,0,0,1,42694,500,127,12.2,39,FALSE,7,0,0,0,54115,590,170,14.4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,14,TOP,80,JUNGLE,268,MIDDLE,22,BOTTOM,888,UTILITY,266,TOP,30,JUNGLE,126,MIDDLE,236,BOTTOM,267,UTILITY,1,0,0,0,0,1,0,1,0,0,0,0
KR_7632710474,TRUE,32,FALSE,10,1,0,1,56206,652,163,14.4,22,TRUE,2,0,0,0,47483,588,120,12.6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,TOP,254,JUNGLE,163,MIDDLE,110,BOTTOM,12,UTILITY,14,TOP,59,JUNGLE,268,MIDDLE,202,BOTTOM,60,UTILITY,0,1,2,0,0,0,0,1,0,0,0,0
KR_7632677582,FALSE,17,FALSE,3,0,0,0,47140,594,104,13,38,TRUE,11,2,0,1,58156,572,165,14.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,126,TOP,950,JUNGLE,103,MIDDLE,221,BOTTOM,497,UTILITY,887,TOP,56,JUNGLE,61,MIDDLE,81,BOTTOM,78,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7632656581,FALSE,16,FALSE,1,0,0,0,37973,490,137,11.8,22,TRUE,4,0,0,1,44143,571,127,12.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,98,TOP,234,JUNGLE,1,MIDDLE,202,BOTTOM,526,UTILITY,126,TOP,104,JUNGLE,163,MIDDLE,21,BOTTOM,12,UTILITY,0,1,0,0,0,0,0,0,0,0,0,0
KR_7632567738,FALSE,9,FALSE,0,0,0,0,26148,294,80,8.8,17,TRUE,1,0,0,0,30737,429,76,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,TOP,9,JUNGLE,42,MIDDLE,236,BOTTOM,267,UTILITY,887,TOP,120,JUNGLE,61,MIDDLE,21,BOTTOM,89,UTILITY,0,0,0,0,0,0,1,0,0,0,0,0
KR_7631643433,TRUE,19,FALSE,3,0,0,0,34853,455,122,10.8,9,TRUE,0,0,0,0,28069,353,102,9.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,TOP,254,JUNGLE,13,MIDDLE,145,BOTTOM,111,UTILITY,126,TOP,876,JUNGLE,555,MIDDLE,236,BOTTOM,267,UTILITY,0,0,0,0,0,0,1,0,0,0,0,0
KR_7631616715,FALSE,17,TRUE,2,0,0,0,44267,568,138,12.8,27,FALSE,8,1,0,1,53107,652,177,14.2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,83,TOP,154,JUNGLE,238,MIDDLE,236,BOTTOM,267,UTILITY,39,TOP,876,JUNGLE,126,MIDDLE,110,BOTTOM,43,UTILITY,1,1,0,0,0,0,0,0,0,0,0,0
KR_7631597165,TRUE,38,TRUE,6,0,1,1,59797,640,208,15,14,FALSE,1,0,0,0,46978,572,135,12.8,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,126,TOP,59,JUNGLE,800,MIDDLE,81,BOTTOM,43,UTILITY,799,TOP,64,JUNGLE,90,MIDDLE,429,BOTTOM,518,UTILITY,0,0,1,2,1,0,0,0,0,0,0,0
KR_7631576405,FALSE,3,FALSE,1,0,0,0,25086,375,101,8.8,23,TRUE,3,0,0,0,33069,372,100,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,150,TOP,9,JUNGLE,42,MIDDLE,800,BOTTOM,80,UTILITY,799,TOP,950,JUNGLE,3,MIDDLE,110,BOTTOM,12,UTILITY,0,0,0,0,0,1,0,0,0,0,0,0
KR_7631538289,FALSE,15,FALSE,4,0,0,1,57043,832,218,15,25,TRUE,9,1,1,0,63444,807,173,16,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,126,TOP,234,JUNGLE,112,MIDDLE,236,BOTTOM,60,UTILITY,887,TOP,5,JUNGLE,3,MIDDLE,21,BOTTOM,40,UTILITY,1,0,0,0,0,0,0,1,0,0,0,0
KR_7631483553,TRUE,38,FALSE,10,2,0,1,55959,578,139,14.4,18,TRUE,3,1,0,0,48530,593,127,12.6,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14,TOP,5,JUNGLE,163,MIDDLE,236,BOTTOM,267,UTILITY,126,TOP,48,JUNGLE,1,MIDDLE,51,BOTTOM,40,UTILITY,0,0,0,0,1,0,0,1,0,0,0,0
KR_7631415646,FALSE,16,FALSE,0,0,0,0,42002,541,139,11.8,35,TRUE,6,0,0,0,53030,578,154,13.8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,113,TOP,11,JUNGLE,910,MIDDLE,22,BOTTOM,526,UTILITY,24,TOP,64,JUNGLE,112,MIDDLE,21,BOTTOM,12,UTILITY,1,0,0,1,0,0,0,0,0,0,0,0
KR_7631347866,TRUE,35,TRUE,8,1,0,1,64313,738,197,15.8,16,FALSE,3,0,1,0,55006,742,167,14.6,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,799,TOP,64,JUNGLE,163,MIDDLE,29,BOTTOM,53,UTILITY,126,TOP,80,JUNGLE,910,MIDDLE,22,BOTTOM,40,UTILITY,0,1,0,0,1,1,0,1,0,0,0,0
KR_7631213208,FALSE,22,TRUE,4,0,0,1,54470,688,174,14.4,43,FALSE,9,1,1,0,66731,637,172,16.6,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,68,TOP,80,JUNGLE,112,MIDDLE,145,BOTTOM,78,UTILITY,126,TOP,5,JUNGLE,55,MIDDLE,18,BOTTOM,350,UTILITY,1,1,0,1,1,0,0,0,0,0,0,0
KR_7630702792,FALSE,24,TRUE,2,0,0,0,50450,641,141,13.2,38,FALSE,7,0,0,1,59307,675,201,15.4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,2,0,1,41,TOP,80,JUNGLE,163,MIDDLE,523,BOTTOM,60,UTILITY,114,TOP,143,JUNGLE,42,MIDDLE,110,BOTTOM,43,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
KR_7630627793,TRUE,36,TRUE,8,1,1,0,71551,784,239,16.8,22,FALSE,5,0,0,1,63146,821,232,15.4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,516,TOP,245,JUNGLE,91,MIDDLE,81,BOTTOM,497,UTILITY,126,TOP,5,JUNGLE,61,MIDDLE,115,BOTTOM,111,UTILITY,0,0,2,0,0,1,0,0,0,0,0,0
KR_7630539916,FALSE,12,FALSE,2,0,0,0,42280,588,129,12.8,33,TRUE,9,2,0,1,56011,587,175,14.4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,887,TOP,245,JUNGLE,777,MIDDLE,895,BOTTOM,497,UTILITY,78,TOP,91,JUNGLE,4,MIDDLE,110,BOTTOM,60,UTILITY,0,0,0,0,0,1,0,0,0,0,0,0
KR_7630021568,TRUE,35,TRUE,6,1,0,1,48895,503,132,13,20,FALSE,2,0,0,0,40934,515,118,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,114,TOP,876,JUNGLE,126,MIDDLE,110,BOTTOM,111,UTILITY,83,TOP,76,JUNGLE,42,MIDDLE,22,BOTTOM,201,UTILITY,0,0,0,1,0,0,0,0,0,0,0,0
KR_7629982453,TRUE,39,TRUE,8,1,1,0,65534,642,156,16.2,40,FALSE,6,0,0,1,62053,665,193,15,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24,TOP,76,JUNGLE,777,MIDDLE,22,BOTTOM,526,UTILITY,39,TOP,876,JUNGLE,42,MIDDLE,202,BOTTOM,89,UTILITY,0,0,1,0,0,0,0,0,0,0,0,0
KR_7629922698,FALSE,24,TRUE,5,0,0,1,52714,669,172,13.8,35,FALSE,9,2,0,0,61629,706,186,15.6,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,897,TOP,80,JUNGLE,163,MIDDLE,30,BOTTOM,78,UTILITY,98,TOP,876,JUNGLE,23,MIDDLE,202,BOTTOM,57,UTILITY,0,1,0,1,0,0,0,0,0,0,0,0
KR_7629866985,TRUE,21,FALSE,3,0,0,1,42071,502,111,11.8,14,TRUE,3,0,0,0,38211,522,139,11.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126,TOP,64,JUNGLE,4,MIDDLE,221,BOTTOM,12,UTILITY,76,TOP,80,JUNGLE,517,MIDDLE,21,BOTTOM,78,UTILITY,0,1,0,1,0,0,0,0,0,0,0,0
KR_7629808390,TRUE,18,FALSE,4,0,0,1,44506,637,167,13.4,12,TRUE,3,0,0,0,40264,569,134,12,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,98,TOP,5,JUNGLE,112,MIDDLE,22,BOTTOM,12,UTILITY,799,TOP,9,JUNGLE,23,MIDDLE,81,BOTTOM,201,UTILITY,0,1,0,0,0,0,0,0,0,0,0,0
KR_7629734543,TRUE,20,TRUE,6,1,0,1,49953,660,195,14.4,8,FALSE,1,0,0,0,39816,589,153,12.2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,98,TOP,120,JUNGLE,61,MIDDLE,110,BOTTOM,518,UTILITY,92,TOP,238,JUNGLE,7,MIDDLE,202,BOTTOM,60,UTILITY,1,0,0,0,0,0,0,1,0,0,0,0
KR_7629336856,TRUE,30,FALSE,4,0,0,1,42205,447,117,12,9,TRUE,0,0,0,0,32086,436,104,10.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,98,TOP,234,JUNGLE,3,MIDDLE,110,BOTTOM,147,UTILITY,897,TOP,163,JUNGLE,1,MIDDLE,22,BOTTOM,526,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7628965533,FALSE,29,TRUE,5,0,0,1,67655,869,210,15.8,37,FALSE,7,1,1,0,77606,933,229,17.2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,2,39,TOP,238,JUNGLE,61,MIDDLE,221,BOTTOM,89,UTILITY,126,TOP,91,JUNGLE,134,MIDDLE,800,BOTTOM,78,UTILITY,0,0,0,0,0,1,0,0,0,0,0,0
KR_7627458816,TRUE,17,TRUE,3,0,0,0,32274,417,110,10,6,FALSE,0,0,0,0,24130,369,83,8.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,TOP,876,JUNGLE,777,MIDDLE,236,BOTTOM,267,UTILITY,799,TOP,64,JUNGLE,893,MIDDLE,145,BOTTOM,89,UTILITY,0,0,0,0,0,0,0,1,0,0,0,0
KR_7627343234,TRUE,23,TRUE,4,0,0,0,39203,447,115,10.8,14,FALSE,0,0,0,0,32225,429,114,10.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,126,TOP,245,JUNGLE,893,MIDDLE,145,BOTTOM,53,UTILITY,107,TOP,76,JUNGLE,91,MIDDLE,18,BOTTOM,412,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7626124853,FALSE,27,TRUE,10,2,1,0,73429,926,217,17.2,32,FALSE,5,1,0,1,73260,919,241,17,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,126,TOP,254,JUNGLE,517,MIDDLE,145,BOTTOM,526,UTILITY,83,TOP,154,JUNGLE,777,MIDDLE,800,BOTTOM,497,UTILITY,0,1,0,0,1,2,0,0,0,0,0,0
KR_7626048317,FALSE,29,FALSE,5,1,0,1,61158,759,163,15,38,TRUE,10,2,1,0,67799,764,217,15.8,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,2,23,TOP,427,JUNGLE,777,MIDDLE,110,BOTTOM,60,UTILITY,126,TOP,254,JUNGLE,893,MIDDLE,202,BOTTOM,1,UTILITY,0,0,0,1,0,0,0,0,0,0,0,0
KR_7625968440,FALSE,36,TRUE,5,0,0,1,61925,705,196,14.4,41,FALSE,7,2,0,0,66026,714,160,15.8,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,58,TOP,221,JUNGLE,142,MIDDLE,202,BOTTOM,43,UTILITY,92,TOP,427,JUNGLE,800,MIDDLE,81,BOTTOM,80,UTILITY,0,0,1,1,0,2,0,0,0,0,0,0
KR_7623799846,FALSE,18,TRUE,3,0,0,0,53090,672,144,13.6,41,FALSE,9,1,1,1,63285,675,232,16,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,76,TOP,254,JUNGLE,268,MIDDLE,81,BOTTOM,201,UTILITY,39,TOP,234,JUNGLE,1,MIDDLE,110,BOTTOM,111,UTILITY,0,0,0,0,0,2,0,0,0,0,0,0
KR_7623401218,FALSE,42,FALSE,7,2,0,1,72197,718,207,16.6,44,TRUE,8,1,1,0,76218,757,218,17.4,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,1,0,0,84,TOP,887,JUNGLE,246,MIDDLE,110,BOTTOM,12,UTILITY,799,TOP,254,JUNGLE,163,MIDDLE,22,BOTTOM,78,UTILITY,1,0,1,0,0,0,0,0,0,0,0,0
KR_7623350832,TRUE,14,TRUE,3,0,0,1,34768,467,105,10.4,9,FALSE,0,0,0,0,28897,406,100,9.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,126,TOP,254,JUNGLE,142,MIDDLE,110,BOTTOM,497,UTILITY,14,TOP,56,JUNGLE,910,MIDDLE,498,BOTTOM,12,UTILITY,0,0,0,0,0,0,0,1,0,0,0,0
KR_7622870307,TRUE,23,FALSE,4,0,0,1,45984,545,177,13.4,15,TRUE,2,0,0,0,37770,567,116,12,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,39,TOP,120,JUNGLE,238,MIDDLE,523,BOTTOM,117,UTILITY,24,TOP,254,JUNGLE,112,MIDDLE,429,BOTTOM,888,UTILITY,1,0,0,0,0,1,0,0,0,0,0,0
KR_7622305119,FALSE,15,FALSE,2,0,0,1,48813,717,183,14.4,29,TRUE,8,1,1,0,60546,708,198,16,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,150,TOP,950,JUNGLE,268,MIDDLE,498,BOTTOM,12,UTILITY,98,TOP,254,JUNGLE,517,MIDDLE,145,BOTTOM,40,UTILITY,0,0,0,0,0,2,0,0,0,0,0,0
KR_7619242752,FALSE,34,FALSE,8,1,0,1,68611,758,245,16.4,41,TRUE,9,1,1,0,74323,876,209,17.6,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,887,TOP,238,JUNGLE,18,MIDDLE,112,BOTTOM,12,UTILITY,126,TOP,799,JUNGLE,103,MIDDLE,21,BOTTOM,526,UTILITY,1,0,0,1,0,0,0,1,0,0,0,0
KR_7619193996,TRUE,40,TRUE,9,1,0,1,64006,743,210,16,23,FALSE,2,0,0,0,56525,730,144,15,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,110,TOP,59,JUNGLE,893,MIDDLE,18,BOTTOM,78,UTILITY,126,TOP,234,JUNGLE,103,MIDDLE,202,BOTTOM,12,UTILITY,0,1,0,0,0,0,0,1,0,0,0,0
KR_7619128263,TRUE,35,TRUE,8,1,1,0,72571,955,202,17,31,FALSE,3,0,0,1,67288,891,232,16.8,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,126,TOP,9,JUNGLE,38,MIDDLE,42,BOTTOM,127,UTILITY,14,TOP,234,JUNGLE,112,MIDDLE,18,BOTTOM,53,UTILITY,0,0,1,0,1,0,1,0,0,0,0,0
KR_7619078319,FALSE,21,TRUE,5,0,0,1,53115,730,156,13.6,25,FALSE,3,0,0,0,54217,714,176,15,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,799,TOP,887,JUNGLE,777,MIDDLE,202,BOTTOM,111,UTILITY,126,TOP,950,JUNGLE,13,MIDDLE,110,BOTTOM,12,UTILITY,0,0,0,0,0,0,1,0,0,0,0,0
KR_7618852766,TRUE,43,FALSE,10,2,1,1,83255,923,278,17.6,27,TRUE,6,1,1,0,74361,926,229,17,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,92,TOP,154,JUNGLE,777,MIDDLE,145,BOTTOM,497,UTILITY,58,TOP,5,JUNGLE,268,MIDDLE,236,BOTTOM,12,UTILITY,1,0,1,1,0,0,0,2,0,0,0,0
KR_7618783109,TRUE,26,FALSE,10,3,1,1,63411,769,190,16,28,TRUE,5,0,0,0,57357,755,180,14.8,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,83,TOP,254,JUNGLE,268,MIDDLE,236,BOTTOM,267,UTILITY,126,TOP,238,JUNGLE,61,MIDDLE,498,BOTTOM,497,UTILITY,0,0,2,0,0,0,0,1,0,0,0,0
KR_7618519218,TRUE,22,TRUE,5,0,0,1,48388,654,203,14,9,FALSE,0,0,0,0,36751,584,128,12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,799,TOP,80,JUNGLE,61,MIDDLE,236,BOTTOM,111,UTILITY,887,TOP,76,JUNGLE,777,MIDDLE,81,BOTTOM,43,UTILITY,1,0,1,0,0,0,0,0,0,0,0,0
KR_7618481386,FALSE,16,TRUE,2,0,0,0,37356,463,123,11.8,28,FALSE,4,0,0,1,45016,524,148,12.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,154,TOP,36,JUNGLE,157,MIDDLE,800,BOTTOM,497,UTILITY,2,TOP,245,JUNGLE,82,MIDDLE,110,BOTTOM,12,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
KR_7618451908,FALSE,14,FALSE,0,0,0,0,27336,407,56,8.8,22,TRUE,2,0,0,0,35376,406,134,10.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,126,TOP,950,JUNGLE,268,MIDDLE,42,BOTTOM,412,UTILITY,887,TOP,120,JUNGLE,518,MIDDLE,110,BOTTOM,80,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7618407392,TRUE,29,FALSE,8,1,1,1,61187,738,230,16.4,9,TRUE,2,0,0,0,48645,764,183,14.4,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,14,TOP,245,JUNGLE,101,MIDDLE,81,BOTTOM,111,UTILITY,887,TOP,254,JUNGLE,517,MIDDLE,110,BOTTOM,43,UTILITY,0,0,0,0,0,0,0,2,0,0,0,0
KR_7617907077,TRUE,26,FALSE,4,0,0,1,44758,518,140,12.8,11,TRUE,2,0,0,0,39289,545,134,12.6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,TOP,254,JUNGLE,893,MIDDLE,523,BOTTOM,37,UTILITY,799,TOP,120,JUNGLE,112,MIDDLE,236,BOTTOM,267,UTILITY,1,1,0,0,0,0,1,0,0,0,0,0
KR_7617853101,FALSE,15,FALSE,3,0,0,0,47867,663,195,13.4,27,TRUE,8,2,1,1,58471,703,191,15.4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,164,TOP,950,JUNGLE,61,MIDDLE,145,BOTTOM,12,UTILITY,150,TOP,9,JUNGLE,91,MIDDLE,18,BOTTOM,111,UTILITY,1,0,0,1,0,0,0,0,0,0,0,0
KR_7617731216,TRUE,32,FALSE,6,1,1,1,58087,641,191,15,22,TRUE,2,0,0,0,50079,633,171,13.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68,TOP,887,JUNGLE,518,MIDDLE,222,BOTTOM,80,UTILITY,84,TOP,143,JUNGLE,950,MIDDLE,81,BOTTOM,555,UTILITY,0,1,0,0,2,0,1,0,0,0,0,0
KR_7616476152,FALSE,13,TRUE,1,0,0,0,30934,378,108,9.8,16,FALSE,3,0,0,0,34357,454,90,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,76,TOP,950,JUNGLE,517,MIDDLE,221,BOTTOM,78,UTILITY,799,TOP,254,JUNGLE,268,MIDDLE,498,BOTTOM,888,UTILITY,0,0,0,0,0,1,0,0,0,0,0,0
KR_7616450244,TRUE,23,TRUE,5,0,0,0,38460,455,91,11,15,FALSE,1,0,0,0,34004,454,96,10.4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,114,TOP,5,JUNGLE,101,MIDDLE,21,BOTTOM,12,UTILITY,39,TOP,950,JUNGLE,4,MIDDLE,236,BOTTOM,76,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
KR_7616380731,TRUE,21,FALSE,6,0,0,1,53470,722,207,14.2,17,TRUE,1,0,0,0,45300,683,144,13.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24,TOP,120,JUNGLE,800,MIDDLE,145,BOTTOM,76,UTILITY,164,TOP,238,JUNGLE,517,MIDDLE,202,BOTTOM,111,UTILITY,0,0,0,1,1,0,0,0,0,0,0,0
KR_7616301324,TRUE,36,TRUE,11,2,1,1,77739,938,272,17.4,27,FALSE,3,0,0,0,68123,908,181,16.2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,TOP,234,JUNGLE,800,MIDDLE,30,BOTTOM,526,UTILITY,164,TOP,5,JUNGLE,4,MIDDLE,145,BOTTOM,518,UTILITY,0,0,1,0,1,0,2,0,0,1,0,0
KR_7616250528,FALSE,6,FALSE,1,0,0,0,31350,501,104,10.4,21,TRUE,6,0,0,1,40911,496,139,11.4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,19,TOP,234,JUNGLE,142,MIDDLE,21,BOTTOM,201,UTILITY,83,TOP,163,JUNGLE,13,MIDDLE,42,BOTTOM,60,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
KR_7616175611,FALSE,28,TRUE,5,1,0,0,58928,793,196,15.2,26,FALSE,9,1,1,1,63772,798,209,15.8,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,126,TOP,254,JUNGLE,103,MIDDLE,429,BOTTOM,497,UTILITY,39,TOP,234,JUNGLE,142,MIDDLE,110,BOTTOM,888,UTILITY,0,2,0,0,0,0,0,0,0,0,0,0
KR_7615966351,TRUE,17,TRUE,3,0,0,0,31489,399,86,10.2,7,FALSE,0,0,0,0,25737,366,117,9.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,TOP,254,JUNGLE,38,MIDDLE,523,BOTTOM,497,UTILITY,887,TOP,25,JUNGLE,42,MIDDLE,81,BOTTOM,80,UTILITY,0,0,1,0,1,0,0,0,0,0,0,0
KR_7615558942,TRUE,15,TRUE,4,0,0,0,32833,425,102,9.8,5,FALSE,0,0,0,0,23634,319,85,9.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,58,TOP,154,JUNGLE,7,MIDDLE,81,BOTTOM,76,UTILITY,799,TOP,254,JUNGLE,142,MIDDLE,127,BOTTOM,555,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7615533076,TRUE,19,FALSE,2,0,0,0,32354,384,82,10,12,TRUE,1,0,0,0,27959,364,79,9.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,TOP,64,JUNGLE,91,MIDDLE,145,BOTTOM,526,UTILITY,157,TOP,427,JUNGLE,127,MIDDLE,221,BOTTOM,497,UTILITY,0,0,0,1,0,0,0,0,0,0,0,0
KR_7614944549,FALSE,38,TRUE,5,1,0,0,74083,942,251,17.2,43,FALSE,10,4,2,1,80263,882,222,17.4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,39,TOP,238,JUNGLE,711,MIDDLE,202,BOTTOM,518,UTILITY,58,TOP,876,JUNGLE,799,MIDDLE,236,BOTTOM,80,UTILITY,0,2,0,0,0,1,0,0,0,0,0,0
KR_7614899910,TRUE,35,FALSE,8,1,0,1,54750,653,171,14.4,17,TRUE,2,0,0,0,47403,619,155,13.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,126,TOP,254,JUNGLE,103,MIDDLE,202,BOTTOM,12,UTILITY,39,TOP,887,JUNGLE,517,MIDDLE,498,BOTTOM,497,UTILITY,0,1,2,0,0,0,0,0,0,0,0,0
KR_7614867415,TRUE,39,TRUE,7,1,1,1,62099,677,227,16.2,25,FALSE,3,0,0,0,52598,671,134,13.8,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19,TOP,234,JUNGLE,13,MIDDLE,202,BOTTOM,526,UTILITY,68,TOP,517,JUNGLE,266,MIDDLE,110,BOTTOM,518,UTILITY,0,1,1,0,1,0,0,0,0,0,0,0
